,Geography,Period,HPI,purch_orig,refi_orig,hsng_affrdblty
32026,Michigan,2002Q4,289.5929489,29.3083744,115.5192566,169.65562
32027,Michigan,2003Q1,291.8880381,29.79098,95.41393,174.46608
32028,Michigan,2003Q2,294.4543898,32.18841553,133.0035095,178.60316
32029,Michigan,2003Q3,296.4954626,36.23269653,131.7871399,176.03519
32030,Michigan,2003Q4,300.7746706,34.28499,44.2371,171.08542
32031,Michigan,2004Q1,303.0980889,30.55375,58.98116,172.16537
32032,Michigan,2004Q2,305.5429109,30.49049568,58.44733429,169.20232
32033,Michigan,2004Q3,309.134456,28.18918,34.82811737,166.24379
32034,Michigan,2004Q4,312.2834815,28.19396782,39.03657532,165.75221
32035,Michigan,2005Q1,313.200795,29.31062317,37.68762589,164.07742
32036,Michigan,2005Q2,317.2549579,29.20659,37.5558,163.34013
32037,Michigan,2005Q3,322.421749,27.65858,47.22932,162.1066
32038,Michigan,2005Q4,318.4524424,26.05419,37.51727,157.10077
32039,Michigan,2006Q1,315.2835214,23.91915,27.78515,153.70528
32040,Michigan,2006Q2,312.3864369,23.99948,27.55044,150.19611
32041,Michigan,2006Q3,313.2125293,22.67944,31.12658,149.30814
32042,Michigan,2006Q4,311.6541815,21.13009,30.35675,155.69322
32043,Michigan,2007Q1,306.0987604,20.41117,27.26566,160.97809
32044,Michigan,2007Q2,303.0783168,19.59003,27.87127,164.62741
32045,Michigan,2007Q3,297.6394907,17.55483,25.0243,164.83107
32046,Michigan,2007Q4,294.0393997,14.41111,19.51039,172.92877
32047,Michigan,2008Q1,288.2284206,12.24003,26.4216,189.14066
32048,Michigan,2008Q2,279.4926527,9.830781,17.00829,192.82732
32049,Michigan,2008Q3,272.9834235,10.69322,10.19808,194.37646
32050,Michigan,2008Q4,268.2898501,13.66119,12.56235,210.97379
32051,Michigan,2009Q1,267.2935343,7.062356,24.33031,232.14432
32052,Michigan,2009Q2,259.9053086,10.86341,31.47845,241.30646
32053,Michigan,2009Q3,253.4094068,11.0946,22.07329,240.53474
32054,Michigan,2009Q4,247.4156812,9.007344,23.52453,253.36783
32055,Michigan,2010Q1,242.0429753,10.08603,18.9166,250.26706
32056,Michigan,2010Q2,238.2123994,8.226825,19.38873,258.27756
32057,Michigan,2010Q3,240.9773883,6.391598,24.14077,271.90167
32058,Michigan,2010Q4,238.3284648,8.795296,25.11247,279.20456
32059,Michigan,2011Q1,231.3883055,8.443314,12.48101,288.61215
32060,Michigan,2011Q2,227.6505118,8.398722,12.99933,292.05978
32061,Michigan,2011Q3,229.7877287,8.965494,19.49626,300.78928
32062,Michigan,2011Q4,232.2443539,8.896209,29.44364,309.86151
32063,Michigan,2012Q1,229.5856446,11.6939,26.99959,325.51877
32064,Michigan,2012Q2,228.4200508,10.1637,29.65548,330.30893
32065,Michigan,2012Q3,230.4789172,9.986773,37.02155,334.90616
32066,Michigan,2012Q4,234.5450897,11.26417,41.55629,340.81012
32067,Michigan,2013Q1,239.25317,12.54509,33.67624,331.63297
32068,Michigan,2013Q2,243.6188776,14.25799,31.21371,324.71805
32069,Michigan,2013Q3,247.4351706,15.27469,22.61841,291.30435
32070,Michigan,2013Q4,251.0771519,14.84844,14.59265,281.80173
32071,Michigan,2014Q1,255.8195581,14.82093,12.25687,269.81885
32072,Michigan,2014Q2,261.731752,15.03805,11.08656,265.55637
32073,Michigan,2014Q3,265.4692387,15.61491,11.27651,261.854
32074,Michigan,2014Q4,269.5098426,15.53459,12.56091,257.71707
32075,Michigan,2015Q1,272.4387274,15.91635,17.48403,257.99475
32076,Michigan,2015Q2,276.4541354,17.71572,17.55102,255.92642
32077,Michigan,2015Q3,279.9533777,18.57861,12.54393,249.71667
32078,Michigan,2015Q4,283.7732881,19.31894,17.87452,251.91328
32079,Michigan,2016Q1,288.2961678,20.22533,14.0614,244.73462
32080,Michigan,2016Q2,292.0075128,22.25492,18.66768,252.06865
32081,Michigan,2016Q3,296.0251639,21.21868,27.02671,253.60783
32082,Michigan,2016Q4,301.0538744,21.96701,22.88106,249.06558
32083,Michigan,2017Q1,308.4710338,21.7358,11.92022,231.93309
32084,Michigan,2017Q2,314.8382083,21.9897,10.31189,234.16844
32085,Michigan,2017Q3,319.6257256,21.75273,13.1559,233.31506
32086,Michigan,2017Q4,323.4402532,20.9461,13.03223,231.27815
32087,Michigan,2018Q1,327.8805409,21.46862,12.13168,222.58696
32088,Michigan,2018Q2,330.5364728,21.87773,11.27074,219.15965
32089,Michigan,2018Q3,,22.46043,10.14089,216.15596
32090,Michigan,2018Q4,,22.70423,9.54457,211.24435
32091,Michigan,2019Q1,,22.74306,8.257485,208.82768
32092,Michigan,2019Q2,,22.58197,7.346477,207.24956
32093,Michigan,2019Q3,,22.11894,7.271826,206.85211
32094,Michigan,2019Q4,,21.55817,7.557463,207.33899
32095,Michigan,2020Q1,,19.67125,7.664811,208.68892
32096,Michigan,2020Q2,,19.1494,8.231605,208.57658
32097,Michigan,2020Q3,,19.29655,8.681136,208.58121
32713,Minnesota,1990Q1,139.088285,9.324619,1.509069562,154.7804
32714,Minnesota,1990Q2,139.2725163,8.294363,1.521584,152.41086
32715,Minnesota,1990Q3,139.7261638,7.860838,1.60808444,155.08307
32716,Minnesota,1990Q4,140.0506088,8.67907,1.460778832,158.2646
32717,Minnesota,1991Q1,141.8025924,8.366623,2.547317505,157.50682
32718,Minnesota,1991Q2,143.0838715,9.206323,3.972903,159.77736
32719,Minnesota,1991Q3,143.1670927,10.96683,3.941663,5
32720,Minnesota,1991Q4,146.0677556,11.3908186,8.15641,169.97519
32721,Minnesota,1992Q1,146.5462636,13.22846,13.99402142,170.91838
32722,Minnesota,1992Q2,147.4181978,17.22336388,10.66314888,171.63153
32723,Minnesota,1992Q3,148.955589,13.95580292,17.11019325,182.23941
32724,Minnesota,1992Q4,150.2783891,18.02624321,13.16363,181.89465
32725,Minnesota,1993Q1,151.4480208,16.49787712,9.190657,187.77255
32726,Minnesota,1993Q2,152.8376954,14.11981392,20.67342377,190.95563
32727,Minnesota,1993Q3,154.5909922,16.35391617,23.87555,200.29594
32728,Minnesota,1993Q4,156.6348495,15.22053623,16.62417221,200.77452
32729,Minnesota,1994Q1,157.4790973,11.22277355,7.056776524,192.94435
32730,Minnesota,1994Q2,160.1054797,10.88185215,3.655081,184.57634
32731,Minnesota,1994Q3,161.1840705,8.596011,1.463460088,177.14389
32732,Minnesota,1994Q4,162.2380693,8.872752,0.6876976,178.78571
32733,Minnesota,1995Q1,163.4663476,8.818563,0.245879665,177.52484
32734,Minnesota,1995Q2,166.8743615,7.619844,2.048433781,183.7088
32735,Minnesota,1995Q3,169.4646739,9.161593,6.181877,180.4594
32736,Minnesota,1995Q4,171.8032486,9.916027,6.56124,184.70261
32737,Minnesota,1996Q1,174.0954674,9.426154,2.936211,184.80157
32738,Minnesota,1996Q2,175.6446623,10.53795528,7.69653,172.37329
32739,Minnesota,1996Q3,176.8060562,10.44348145,3.9518013,176.57973
32740,Minnesota,1996Q4,178.9772963,10.53752899,3.81774354,181.50316
32741,Minnesota,1997Q1,181.2034005,10.22018433,1.891271234,183.98262
32742,Minnesota,1997Q2,183.3886614,8.744953,3.673733234,183.25555
32743,Minnesota,1997Q3,186.0980361,9.253184,5.643761,186.37416
32744,Minnesota,1997Q4,189.2582143,10.43305206,6.556523,189.95241
32745,Minnesota,1998Q1,192.4742906,12.42583084,12.23727322,192.03242
32746,Minnesota,1998Q2,194.0722736,14.73847294,16.57092285,191.37926
32747,Minnesota,1998Q3,197.1655106,14.78854752,20.70127,192.26506
32748,Minnesota,1998Q4,200.1377054,14.98728,21.45423,194.22527
32749,Minnesota,1999Q1,203.5617277,14.84963322,13.74065,190.11691
32750,Minnesota,1999Q2,209.8537828,15.58930492,11.53514385,187.51666
32751,Minnesota,1999Q3,215.2066004,16.21992683,6.683727,175.91818
32752,Minnesota,1999Q4,219.017337,15.67034,3.413932323,173.16231
32753,Minnesota,2000Q1,225.6579206,16.41068649,3.746877432,166.54955
32754,Minnesota,2000Q2,231.853841,15.96376419,2.700599194,158.74532
32755,Minnesota,2000Q3,236.6270594,16.18015,4.723907471,155.42162
32756,Minnesota,2000Q4,242.2500061,17.32070351,6.561953545,172.59914
32757,Minnesota,2001Q1,249.1012239,17.98265,22.38669205,172.27405
32758,Minnesota,2001Q2,255.4217153,19.07876396,29.20388412,162.04192
32759,Minnesota,2001Q3,261.9260902,19.48697281,22.4397316,163.76863
32760,Minnesota,2001Q4,266.4898389,17.99106789,42.81092453,165.14177
32761,Minnesota,2002Q1,272.5396068,20.92494,28.75424767,158.5332
32762,Minnesota,2002Q2,279.6799178,20.3875,19.64173126,157.39384
32763,Minnesota,2002Q3,284.153818,19.39952278,39.13398,159.41272
32764,Minnesota,2002Q4,289.6212113,21.16054,59.14254379,161.27686
32765,Minnesota,2003Q1,294.2163023,21.81356239,50.3221,164.14095
32766,Minnesota,2003Q2,297.7633948,24.36399841,72.97424,170.21776
32767,Minnesota,2003Q3,302.7242494,27.81863403,73.7015152,161.35521
32768,Minnesota,2003Q4,314.6431458,26.35665321,24.81831,154.55856
32769,Minnesota,2004Q1,319.1820777,22.35728836,31.26611,159.63522
32770,Minnesota,2004Q2,325.8785301,22.46799278,30.55846,156.26152
32771,Minnesota,2004Q3,334.495157,21.24616241,18.532444,154.12892
32772,Minnesota,2004Q4,340.4158531,21.94844437,22.20841,153.02589
32773,Minnesota,2005Q1,345.1754141,22.73071289,21.77293587,150.46387
32774,Minnesota,2005Q2,354.5114854,23.96522,23.29951,145.80629
32775,Minnesota,2005Q3,363.3532985,22.8945,29.43835,149.75516
32776,Minnesota,2005Q4,364.9237127,21.58118,22.90214,144.42769
32777,Minnesota,2006Q1,364.1697449,21.23558,17.77188,136.1265
32778,Minnesota,2006Q2,364.6348211,20.87711,16.80765,141.56242
32779,Minnesota,2006Q3,368.1603206,19.84118,18.95135,142.13788
32780,Minnesota,2006Q4,369.7145075,18.12348,18.48298,146.46819
32781,Minnesota,2007Q1,367.5936601,17.57711,16.96848,148.7756
32782,Minnesota,2007Q2,366.3471859,16.88411,17.86362,154.48325
32783,Minnesota,2007Q3,362.9162793,14.90131,15.97355,151.3857
32784,Minnesota,2007Q4,359.7091398,13.31866,13.15571,160.3161
32785,Minnesota,2008Q1,355.063079,11.66497,17.6825,176.37943
32786,Minnesota,2008Q2,347.5530787,9.976843,11.63587,178.91573
32787,Minnesota,2008Q3,342.6843772,11.73733,8.198572,179.75401
32788,Minnesota,2008Q4,339.6251733,14.73172,11.27453,201.72995
32789,Minnesota,2009Q1,337.7722717,8.297976,24.9403,210.3846
32790,Minnesota,2009Q2,331.5825856,13.02822,33.37923,215.11076
32791,Minnesota,2009Q3,324.1972252,12.76969,23.01977,210.42482
32792,Minnesota,2009Q4,318.0498492,11.90452,29.38559,223.94321
32793,Minnesota,2010Q1,312.8255463,10.90681,20.99895,221.12894
32794,Minnesota,2010Q2,309.49858,8.455215,21.88081,223.64929
32795,Minnesota,2010Q3,314.7913082,6.546234,27.90369,239.80426
32796,Minnesota,2010Q4,308.770726,8.353104,26.30364,241.99356
32797,Minnesota,2011Q1,298.9673319,8.215158,12.75017,257.86942
32798,Minnesota,2011Q2,292.2055184,8.494159,13.06333,258.92639
32799,Minnesota,2011Q3,293.5062719,8.78115,17.90112,265.15567
32800,Minnesota,2011Q4,296.7198338,8.044925,23.97375,275.11929
32801,Minnesota,2012Q1,293.5606808,11.49061,23.2954,278.2244
32802,Minnesota,2012Q2,291.3096301,9.189205,22.86954,272.38004
32803,Minnesota,2012Q3,293.3803216,9.863252,30.87955,271.80975
32804,Minnesota,2012Q4,297.4451313,12.68476,39.56216,272.41559
32805,Minnesota,2013Q1,301.4338115,12.96176,28.55884,262.12448
32806,Minnesota,2013Q2,305.8959908,14.16638,25.08744,249.40364
32807,Minnesota,2013Q3,309.8917524,14.55176,17.12091,223.41035
32808,Minnesota,2013Q4,312.4328666,13.00496,9.950866,222.09148
32809,Minnesota,2014Q1,316.8393318,13.41637,8.516305,222.55504
32810,Minnesota,2014Q2,322.1251995,14.05752,7.413899,224.30363
32811,Minnesota,2014Q3,323.4899998,14.13546,7.326149,222.99681
32812,Minnesota,2014Q4,326.710924,14.17497,9.032556,221.95097
32813,Minnesota,2015Q1,329.9833154,15.10238,13.6908,220.9761
32814,Minnesota,2015Q2,333.7240022,16.63882,14.06578,223.43643
32815,Minnesota,2015Q3,337.6442271,17.90325,10.33283,221.22275
32816,Minnesota,2015Q4,341.8987965,18.25854,14.45562,218.71115
32817,Minnesota,2016Q1,346.53891,17.50274,10.45921,212.03239
32818,Minnesota,2016Q2,350.8232215,18.76291,13.62802,218.30727
32819,Minnesota,2016Q3,354.427251,18.71537,20.53519,222.00063
32820,Minnesota,2016Q4,359.7199352,22.91787,20.53762,218.0562
32821,Minnesota,2017Q1,367.7369608,22.35735,10.69055,204.32544
32822,Minnesota,2017Q2,376.1122739,22.65128,9.292838,207.51344
32823,Minnesota,2017Q3,378.8961289,21.76782,10.50265,205.08217
32824,Minnesota,2017Q4,382.358267,21.72034,10.32614,202.67865
32825,Minnesota,2018Q1,386.3445388,22.22441,9.476681,194.79008
32826,Minnesota,2018Q2,388.3957957,22.87958,8.835453,191.56615
32827,Minnesota,2018Q3,,23.40152,7.994736,189.02547
32828,Minnesota,2018Q4,,23.63076,7.613379,185.05344
32829,Minnesota,2019Q1,,23.69797,6.62462,182.92378
32830,Minnesota,2019Q2,,23.58615,5.975919,181.54242
32831,Minnesota,2019Q3,,23.21978,5.963187,181.1985
32832,Minnesota,2019Q4,,22.72455,6.098427,181.6935
32833,Minnesota,2020Q1,,21.25964,6.056018,183.34193
32834,Minnesota,2020Q2,,20.85374,6.469348,183.40842
32835,Minnesota,2020Q3,,20.99811,6.912337,183.17574
32836,Mississippi,1990Q1,125.9197361,2.23128,0.361103952,123.87621
32837,Mississippi,1990Q2,124.9160633,1.883421,0.345509768,123.38292
32838,Mississippi,1990Q3,126.241518,1.724085,0.3526945,128.09389
32839,Mississippi,1990Q4,124.7290417,1.947851181,0.327843845,133.87862
32840,Mississippi,1991Q1,126.7158589,1.882839,0.5732527,129.82285
32841,Mississippi,1991Q2,126.6414839,2.003453255,0.8645715,134.25638
32842,Mississippi,1991Q3,126.7297066,2.287205696,0.8220602,5
32843,Mississippi,1991Q4,129.7961793,2.210683,1.582962155,144.27242
32844,Mississippi,1992Q1,131.0206535,2.375756741,2.513247252,149.33531
32845,Mississippi,1992Q2,132.0118631,3.05913,1.893936753,150.14961
32846,Mississippi,1992Q3,132.7636598,2.427469,2.976143,157.20584
32847,Mississippi,1992Q4,133.2394836,2.945346355,2.150833607,155.88757
32848,Mississippi,1993Q1,133.307946,2.751192,1.532637119,167.52284
32849,Mississippi,1993Q2,135.8926924,2.367762804,3.466742754,166.81523
32850,Mississippi,1993Q3,137.7366854,2.824777,4.123973,168.56299
32851,Mississippi,1993Q4,138.5759338,3.106538773,3.393023491,173.21272
32852,Mississippi,1994Q1,140.6100965,1.700895,0.7184594,163.17155
32853,Mississippi,1994Q2,142.7984312,1.836207,0.4309106,161.15947
32854,Mississippi,1994Q3,144.6043733,1.64282012,0.210138813,155.82414
32855,Mississippi,1994Q4,146.6781738,1.855942249,0.118411273,156.59021
32856,Mississippi,1995Q1,146.9904484,1.892675877,0.05058938,157.27159
32857,Mississippi,1995Q2,149.9137587,1.678538799,0.510976255,156.96071
32858,Mississippi,1995Q3,151.99344,1.984031439,1.510931134,160.87241
32859,Mississippi,1995Q4,153.5621608,2.225899,1.45859921,159.00677
32860,Mississippi,1996Q1,155.0575981,2.159477234,0.6595539,161.01915
32861,Mississippi,1996Q2,155.5673142,2.510858774,1.741784215,154.45068
32862,Mississippi,1996Q3,158.3940011,2.534749746,0.9152742,151.41924
32863,Mississippi,1996Q4,159.4907067,2.775112,1.0003438,156.27095
32864,Mississippi,1997Q1,160.6078214,2.846344233,0.5619424,153.61838
32865,Mississippi,1997Q2,161.2833531,2.893479,1.460788727,150.96397
32866,Mississippi,1997Q3,163.5704006,3.023143768,1.746372581,153.55429
32867,Mississippi,1997Q4,166.1713679,3.019688,1.41381228,157.36737
32868,Mississippi,1998Q1,168.282992,3.59102,2.484099627,163.47023
32869,Mississippi,1998Q2,170.658901,3.852646,2.968890667,163.02821
32870,Mississippi,1998Q3,172.0373746,3.832766294,3.783397436,162.43753
32871,Mississippi,1998Q4,174.2032334,3.977943,4.309038639,161.35057
32872,Mississippi,1999Q1,176.5174809,3.939099,3.004558563,167.62631
32873,Mississippi,1999Q2,178.5499086,4.176896572,2.943612814,158.3528
32874,Mississippi,1999Q3,179.4317483,4.076555,1.848235607,154.39656
32875,Mississippi,1999Q4,179.6008453,3.88877,1.075820804,159.8342
32876,Mississippi,2000Q1,181.0921387,3.913354,1.420739889,147.99658
32877,Mississippi,2000Q2,182.9833011,3.780496,1.627072692,144.22839
32878,Mississippi,2000Q3,185.29287,3.766373634,1.458545,140.89705
32879,Mississippi,2000Q4,186.508514,3.867915,1.329338193,141.70796
32880,Mississippi,2001Q1,191.2774088,3.949882507,4.146895,150.18719
32881,Mississippi,2001Q2,193.0049847,4.041894436,5.129426,152.36678
32882,Mississippi,2001Q3,194.4679232,3.821287632,3.57475853,153.85001
32883,Mississippi,2001Q4,195.9460315,3.229454756,6.07110548,156.52432
32884,Mississippi,2002Q1,196.6873434,3.674720764,3.868203,152.25131
32885,Mississippi,2002Q2,196.5799966,3.716394,2.670874596,152.51808
32886,Mississippi,2002Q3,199.6560003,3.550397,5.244352341,156.63519
32887,Mississippi,2002Q4,201.5108069,3.964509726,8.04035,160.2518
32888,Mississippi,2003Q1,202.7826126,4.104072571,6.816503,165.68947
32889,Mississippi,2003Q2,204.9775109,4.416682,9.438339,168.31114
32890,Mississippi,2003Q3,205.5538144,5.350263596,10.10518551,166.48077
32891,Mississippi,2003Q4,207.0456104,4.984631,3.463095,171.39026
32892,Mississippi,2004Q1,209.0077811,4.450707436,4.880012512,169.13979
32893,Mississippi,2004Q2,211.8418274,4.535903,5.436272621,162.6275
32894,Mississippi,2004Q3,214.1782485,4.254709,3.423521757,161.17409
32895,Mississippi,2004Q4,217.0461218,4.478551388,3.775618315,158.48225
32896,Mississippi,2005Q1,217.6102364,4.675859,3.377912,158.71585
32897,Mississippi,2005Q2,222.8114805,5.107658386,3.48235774,157.14944
32898,Mississippi,2005Q3,228.3800002,4.872798,4.256679,153.62993
32899,Mississippi,2005Q4,232.2295025,4.622489,3.36351,137.93475
32900,Mississippi,2006Q1,235.2201594,5.074659,2.958379,138.09901
32901,Mississippi,2006Q2,242.9471726,5.804767,3.311775,134.17709
32902,Mississippi,2006Q3,248.9020187,5.70481,3.860161,133.13278
32903,Mississippi,2006Q4,252.279366,5.613087,4.185496,135.03076
32904,Mississippi,2007Q1,254.9659007,5.822189,4.170917,136.15276
32905,Mississippi,2007Q2,255.9931658,5.76768,4.570925,141.01753
32906,Mississippi,2007Q3,257.7771459,5.213838,4.410823,139.549
32907,Mississippi,2007Q4,259.7733123,4.48879,3.961334,157.61079
32908,Mississippi,2008Q1,258.3923978,3.919547,6.428431,168.8199
32909,Mississippi,2008Q2,257.7780523,3.046893,4.589428,168.57974
32910,Mississippi,2008Q3,254.7429845,3.407257,2.892228,163.9024
32911,Mississippi,2008Q4,255.5871894,4.243278,3.173065,180.93645
32912,Mississippi,2009Q1,254.9615688,2.21743,5.776538,193.88455
32913,Mississippi,2009Q2,253.4896127,3.437853,7.140035,187.52788
32914,Mississippi,2009Q3,250.8380436,3.541406,4.91896,180.42203
32915,Mississippi,2009Q4,247.8723432,3.002254,5.562746,188.44672
32916,Mississippi,2010Q1,245.4333383,3.136142,4.371362,189.35507
32917,Mississippi,2010Q2,242.4843783,2.406836,4.400816,194.10359
32918,Mississippi,2010Q3,244.3640214,1.787748,5.263785,218.43294
32919,Mississippi,2010Q4,241.8861105,2.152857,4.936944,210.97267
32920,Mississippi,2011Q1,237.5051974,2.202155,2.624734,209.52281
32921,Mississippi,2011Q2,237.9395524,2.159251,2.707952,217.94447
32922,Mississippi,2011Q3,239.3843612,2.394325,3.923427,227.31514
32923,Mississippi,2011Q4,241.5008579,2.227597,5.079415,229.41687
32924,Mississippi,2012Q1,238.7071937,2.810095,4.271441,234.59329
32925,Mississippi,2012Q2,238.1984027,2.381916,4.330062,236.12915
32926,Mississippi,2012Q3,239.1038236,2.302219,5.496534,234.36803
32927,Mississippi,2012Q4,238.573663,2.46545,6.419723,247.32318
32928,Mississippi,2013Q1,238.398687,2.666042,5.430041,233.62785
32929,Mississippi,2013Q2,238.5056717,2.870701,5.261599,225.61241
32930,Mississippi,2013Q3,237.8807063,2.899861,3.82621,208.01881
32931,Mississippi,2013Q4,237.4332404,2.795207,2.576795,208.81146
32932,Mississippi,2014Q1,239.5216548,2.843248,2.375247,207.62944
32933,Mississippi,2014Q2,240.4248937,2.74097,2.283127,213.82594
32934,Mississippi,2014Q3,241.198695,2.74952,2.254058,208.37891
32935,Mississippi,2014Q4,245.1990286,2.885077,2.408661,205.11754
32936,Mississippi,2015Q1,247.6569016,2.932452,2.997689,203.13385
32937,Mississippi,2015Q2,247.9748111,3.341063,2.853148,198.62598
32938,Mississippi,2015Q3,250.4548882,3.603268,2.005978,198.30197
32939,Mississippi,2015Q4,252.1274912,3.449601,2.568748,196.85764
32940,Mississippi,2016Q1,253.5668029,3.608357,2.02956,194.63573
32941,Mississippi,2016Q2,254.9245667,4.034172,2.729527,198.55701
32942,Mississippi,2016Q3,256.8365111,3.934957,4.108497,204.01318
32943,Mississippi,2016Q4,261.964496,4.696208,3.956136,195.84285
32944,Mississippi,2017Q1,261.6967012,4.653899,1.98278,188.91562
32945,Mississippi,2017Q2,262.9839532,4.757341,1.687837,194.29274
32946,Mississippi,2017Q3,264.4532088,4.503122,1.574653,193.60739
32947,Mississippi,2017Q4,265.5449757,4.534218,1.44089,191.76437
32948,Mississippi,2018Q1,267.389931,4.629827,1.230353,185.15051
32949,Mississippi,2018Q2,268.0887898,4.78416,1.090261,182.60339
32950,Mississippi,2018Q3,,4.917765,0.9440383,180.29298
32951,Mississippi,2018Q4,,4.979257,0.8702489,176.41545
32952,Mississippi,2019Q1,,4.997522,0.7209127,174.60583
32953,Mississippi,2019Q2,,4.980321,0.6246367,173.5419
32954,Mississippi,2019Q3,,4.897691,0.6059122,173.41925
32955,Mississippi,2019Q4,,4.779315,0.6011901,173.99019
32956,Mississippi,2020Q1,,4.410809,0.560907,175.76511
32957,Mississippi,2020Q2,,4.319241,0.5780821,176.20428
32958,Mississippi,2020Q3,,4.340538,0.603624,176.24295
33082,Missouri,1990Q1,146.9806135,6.564112,1.062317,130.49396
33083,Missouri,1990Q2,146.893097,6.028740406,1.105960131,128.75644
33084,Missouri,1990Q3,146.8549447,5.726827621,1.171531916,130.56157
33085,Missouri,1990Q4,145.685866,5.64516,0.9501398,138.26836
33086,Missouri,1991Q1,147.5309399,5.377846,1.637349129,138.7991
33087,Missouri,1991Q2,148.247544,5.793394,2.500085,145.21436
33088,Missouri,1991Q3,148.4416284,6.77392,2.434660673,5
33089,Missouri,1991Q4,150.1987202,7.157685,5.125269413,150.88757
33090,Missouri,1992Q1,151.1497733,7.893393,8.350203,153.22102
33091,Missouri,1992Q2,151.415488,10.10504723,6.256131,154.97128
33092,Missouri,1992Q3,152.2170374,8.013593,9.824883,163.80806
33093,Missouri,1992Q4,153.3411348,10.11348248,7.385352,166.29265
33094,Missouri,1993Q1,153.6488682,9.38091,5.225928,171.35776
33095,Missouri,1993Q2,154.416772,7.9358325,11.61919212,175.20648
33096,Missouri,1993Q3,155.2015081,9.437752,13.77844429,179.42342
33097,Missouri,1993Q4,156.8380991,9.654978,10.54536,185.0919
33098,Missouri,1994Q1,158.8016965,8.729271,5.444512,184.38623
33099,Missouri,1994Q2,161.4299842,8.927985,2.989663,175.16153
33100,Missouri,1994Q3,163.5873813,7.870574474,1.376327,171.91246
33101,Missouri,1994Q4,164.4593112,8.271989,0.6756392,170.77196
33102,Missouri,1995Q1,166.6494702,8.18913,0.254335761,162.80823
33103,Missouri,1995Q2,168.5726313,7.121755,2.299802542,167.29549
33104,Missouri,1995Q3,170.4567189,8.098086,6.53707552,165.84938
33105,Missouri,1995Q4,172.2108131,8.28471,6.249862,169.41971
33106,Missouri,1996Q1,173.9668805,8.223185,2.86635375,174.21028
33107,Missouri,1996Q2,176.2600988,9.086384,7.326315,168.07742
33108,Missouri,1996Q3,177.2946157,9.259103,3.894229412,166.64447
33109,Missouri,1996Q4,179.6564951,9.887007,4.14654,168.65799
33110,Missouri,1997Q1,181.2938212,9.289593,2.07944,169.18993
33111,Missouri,1997Q2,182.9376146,8.497337,4.63531065,164.45699
33112,Missouri,1997Q3,184.9320907,9.020808,6.244296,169.61258
33113,Missouri,1997Q4,186.9805141,9.654534,6.20743,170.24651
33114,Missouri,1998Q1,188.726377,11.17922115,11.07713,173.55798
33115,Missouri,1998Q2,190.4803891,12.18280697,13.93025398,173.62311
33116,Missouri,1998Q3,192.4116697,11.79125881,17.29047775,176.60338
33117,Missouri,1998Q4,194.4155431,12.10801792,18.7787571,178.69391
33118,Missouri,1999Q1,197.0101716,11.78356361,12.18643475,176.53107
33119,Missouri,1999Q2,199.9245944,12.69503593,11.09696579,177.05862
33120,Missouri,1999Q3,201.9643556,12.93667,6.79289341,168.96762
33121,Missouri,1999Q4,5000,12.66817474,3.812890291,171.87654
33122,Missouri,2000Q1,207.9918934,12.82462597,4.695369,156.47813
33123,Missouri,2000Q2,210.7715833,12.78206158,4.949775,152.88762
33124,Missouri,2000Q3,213.9638152,12.66589165,5.032964,154.99384
33125,Missouri,2000Q4,216.7272551,12.74474907,5.217449,151.59383
33126,Missouri,2001Q1,220.1703442,13.36602,17.09488,167.31987
33127,Missouri,2001Q2,223.7410532,13.40102482,20.92906761,157.41631
33128,Missouri,2001Q3,226.8171793,14.09174156,16.74326515,161.97726
33129,Missouri,2001Q4,229.2263972,12.56343651,32.23163605,170.98058
33130,Missouri,2002Q1,232.7461496,13.56219196,20.83075523,166.84825
33131,Missouri,2002Q2,236.1640525,13.06781197,14.54510498,167.20201
33132,Missouri,2002Q3,238.7967789,12.62657,29.43326187,171.05756
33133,Missouri,2002Q4,241.7416008,13.73770618,43.37740707,172.84372
33134,Missouri,2003Q1,243.7456554,14.494,37.01005,181.56618
33135,Missouri,2003Q2,245.9052995,16.0369072,52.237,186.04079
33136,Missouri,2003Q3,248.562843,17.80857468,50.79001617,182.09566
33137,Missouri,2003Q4,254.1429301,17.39898682,17.3185482,178.51942
33138,Missouri,2004Q1,257.1708116,15.95119,23.79705429,180.6557
33139,Missouri,2004Q2,260.9935493,16.4017,24.72219276,174.21788
33140,Missouri,2004Q3,266.5718666,15.47114563,15.17123795,174.21159
33141,Missouri,2004Q4,270.0569452,15.80112648,17.04665565,170.66055
33142,Missouri,2005Q1,274.0137687,16.67551422,16.22628593,163.43457
33143,Missouri,2005Q2,279.0513326,18.03207779,17.17609596,174.02069
33144,Missouri,2005Q3,284.9787861,17.88564,22.16249,171.54083
33145,Missouri,2005Q4,286.5841329,17.8772,18.41894,160.1873
33146,Missouri,2006Q1,288.8483499,17.83379,14.54928,154.44035
33147,Missouri,2006Q2,290.3266277,18.04164,14.40909,158.4995
33148,Missouri,2006Q3,294.2782935,17.6692,16.94657,158.17828
33149,Missouri,2006Q4,296.1673033,16.93851,17.09419,160.46599
33150,Missouri,2007Q1,296.5122182,17.40947,16.82063,163.89883
33151,Missouri,2007Q2,297.9928837,17.35479,18.15841,168.38295
33152,Missouri,2007Q3,298.3730794,15.6108,16.93954,169.9093
33153,Missouri,2007Q4,297.9848247,13.98069,15.59208,178.79402
