Geography,year,GDP,labor_part,PCI,HPI,purch_orig,refi_orig,hsng_affrdblty,migration_qtr,total_pop
Delaware,2002,46.985,67.9752714276123,37780.59546875,312.19064225,22.068277679,24.029249,166.8458425,7.896416343,807.6396128
Delaware,2003,48.94900105255127,66.7083325,38111.534921875,338.753263525,15.610428044,27.824304,159.0446225,8.784562635,819.56985
Delaware,2004,52.376,66.44013,38910.7136328125,385.50048995,16.23384863,16.61955,142.6723825,10.408743594,832.631125
Delaware,2005,53.24725,67.036295,39379.5532421875,444.6842104,19.719034402,18.381948,118.97027,10.852184939,847.008325
Delaware,2006,56.0015,67.0995225,41271.295,487.045142075,18.979709,15.503440000000001,100.13054825,8.443757,860.7581
Delaware,2007,56.96775,66.397425,41755.7825,499.1632336,17.153963,15.424858,106.5628,7.781834,873.374575
Delaware,2008,55.293,65.9175775,41786.8075,482.52404365,10.799976000000001,12.577244,118.723135,5.3545034000000005,884.8362
Delaware,2009,57.34975,63.7880825,41271.4375,456.383223625,9.375997,21.531893,137.61552749999998,3.4158641000000003,892.7307000000001
Delaware,2010,57.4715,61.982749999999996,41045.925,437.02454432499997,7.729759,16.112002,145.300485,4.548684,900.705975
Delaware,2011,59.93725,62.2743525,43657.925,412.55430205,6.848597,12.857552,163.12351999999998,5.254439,909.039325
Delaware,2012,60.6285,61.8399325,43528.065,404.216975275,8.14605,19.362061,186.4388475,5.490649,917.8577
Delaware,2013,61.1085,60.706445,43790.955,407.55657285,9.590233,15.498942,171.2726475,6.070729,926.3364
Delaware,2014,66.1155,61.3685575,45058.37,415.01193565,10.092317,6.1322790000000005,172.3648675,7.001873,935.985425
Delaware,2015,69.5815,62.482385,47015.29,426.464306975,11.594742,9.217318,177.4154125,6.430026,945.171675
Delaware,2016,71.453,62.511925,47780.3175,438.4618302,13.359124,11.3108,185.4566325,6.490998,953.8179250000001
Delaware,2017,75.1388075,62.3963675,48457.869999999995,447.190911975,13.690402,5.1338714,179.526105,7.664797,963.11195
Delaware,2018,78.335575,62.31679,49094.615000000005,453.99394595,7.066249,1.5801462000000002,170.3581,3.487761,970.0022
